# GPS drift 5-minute recording
# start_unix=1778582036
host_elapsed_s,status,samples,lat,lon,alt_m,sat,hdop,drift_m,east_m,north_m,avg_m,rms_m,max_m,fix_age_ms,raw
71.264,TRACK,1113,22.786178333,120.269675333,30.10,12,0.60,1.455,0.769,-1.235,10608.418,353862.312,11805432.242,8,"status=TRACK samples=1113 drift=1.455m east=0.769m north=-1.235m avg=10608.418m rms=353862.312m max=11805432.242m lat=22.786178333 lon=120.269675333 sat=12 hdop=0.60 alt=30.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=8"
71.362,TRACK,1115,22.786178333,120.269675333,30.10,12,0.60,1.455,0.769,-1.235,10589.392,353544.804,11805432.242,6,"status=TRACK samples=1115 drift=1.455m east=0.769m north=-1.235m avg=10589.392m rms=353544.804m max=11805432.242m lat=22.786178333 lon=120.269675333 sat=12 hdop=0.60 alt=30.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
71.469,TRACK,1115,22.786178333,120.269675333,30.10,12,0.60,1.455,0.769,-1.235,10589.392,353544.804,11805432.242,106,"status=TRACK samples=1115 drift=1.455m east=0.769m north=-1.235m avg=10589.392m rms=353544.804m max=11805432.242m lat=22.786178333 lon=120.269675333 sat=12 hdop=0.60 alt=30.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=106"
71.566,TRACK,1117,22.786178333,120.269675167,30.10,12,0.60,1.446,0.751,-1.235,10570.435,353228.150,11805432.242,41,"status=TRACK samples=1117 drift=1.446m east=0.751m north=-1.235m avg=10570.435m rms=353228.150m max=11805432.242m lat=22.786178333 lon=120.269675167 sat=12 hdop=0.60 alt=30.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=41"
71.663,TRACK,1119,22.786178167,120.269675167,30.10,12,0.60,1.462,0.751,-1.254,10551.545,352912.344,11805432.242,16,"status=TRACK samples=1119 drift=1.462m east=0.751m north=-1.254m avg=10551.545m rms=352912.344m max=11805432.242m lat=22.786178167 lon=120.269675167 sat=12 hdop=0.60 alt=30.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=16"
71.764,TRACK,1121,22.786178167,120.269675167,30.10,12,0.60,1.462,0.751,-1.254,10532.722,352597.385,11805432.242,10,"status=TRACK samples=1121 drift=1.462m east=0.751m north=-1.254m avg=10532.722m rms=352597.385m max=11805432.242m lat=22.786178167 lon=120.269675167 sat=12 hdop=0.60 alt=30.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=10"
71.869,TRACK,1123,22.786178167,120.269675167,30.00,12,0.60,1.462,0.751,-1.254,10513.966,352283.267,11805432.242,4,"status=TRACK samples=1123 drift=1.462m east=0.751m north=-1.254m avg=10513.966m rms=352283.267m max=11805432.242m lat=22.786178167 lon=120.269675167 sat=12 hdop=0.60 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=4"
71.968,TRACK,1125,22.786178167,120.269675167,30.00,12,0.58,1.462,0.751,-1.254,10495.278,351969.987,11805432.242,10,"status=TRACK samples=1125 drift=1.462m east=0.751m north=-1.254m avg=10495.278m rms=351969.987m max=11805432.242m lat=22.786178167 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=10"
72.065,TRACK,1127,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10476.655,351657.541,11805432.242,16,"status=TRACK samples=1127 drift=1.478m east=0.751m north=-1.272m avg=10476.655m rms=351657.541m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=16"
72.165,TRACK,1129,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10458.098,351345.926,11805432.242,10,"status=TRACK samples=1129 drift=1.478m east=0.751m north=-1.272m avg=10458.098m rms=351345.926m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=10"
72.262,TRACK,1130,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10448.845,351190.429,11805432.242,13,"status=TRACK samples=1130 drift=1.478m east=0.751m north=-1.272m avg=10448.845m rms=351190.429m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=13"
72.361,TRACK,1133,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10421.182,350725.173,11805432.242,14,"status=TRACK samples=1133 drift=1.478m east=0.751m north=-1.272m avg=10421.182m rms=350725.173m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=14"
72.468,TRACK,1133,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10421.182,350725.173,11805432.242,114,"status=TRACK samples=1133 drift=1.478m east=0.751m north=-1.272m avg=10421.182m rms=350725.173m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=114"
72.563,TRACK,1135,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10402.821,350416.028,11805432.242,50,"status=TRACK samples=1135 drift=1.478m east=0.751m north=-1.272m avg=10402.821m rms=350416.028m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=50"
72.669,TRACK,1137,22.786178000,120.269675167,30.00,12,0.58,1.478,0.751,-1.272,10384.525,350107.699,11805432.242,6,"status=TRACK samples=1137 drift=1.478m east=0.751m north=-1.272m avg=10384.525m rms=350107.699m max=11805432.242m lat=22.786178000 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
72.766,TRACK,1139,22.786177833,120.269675167,30.00,12,0.58,1.494,0.751,-1.291,10366.293,349800.182,11805432.242,13,"status=TRACK samples=1139 drift=1.494m east=0.751m north=-1.291m avg=10366.293m rms=349800.182m max=11805432.242m lat=22.786177833 lon=120.269675167 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=13"
72.863,TRACK,1141,22.786177833,120.269675000,30.00,12,0.58,1.485,0.734,-1.291,10348.125,349493.474,11805432.242,19,"status=TRACK samples=1141 drift=1.485m east=0.734m north=-1.291m avg=10348.125m rms=349493.474m max=11805432.242m lat=22.786177833 lon=120.269675000 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=19"
72.967,TRACK,1143,22.786177833,120.269675000,30.00,12,0.58,1.485,0.734,-1.291,10330.021,349187.572,11805432.242,13,"status=TRACK samples=1143 drift=1.485m east=0.734m north=-1.291m avg=10330.021m rms=349187.572m max=11805432.242m lat=22.786177833 lon=120.269675000 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=13"
73.063,TRACK,1145,22.786177833,120.269675000,30.00,12,0.58,1.485,0.734,-1.291,10311.980,348882.471,11805432.242,19,"status=TRACK samples=1145 drift=1.485m east=0.734m north=-1.291m avg=10311.980m rms=348882.471m max=11805432.242m lat=22.786177833 lon=120.269675000 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=19"
73.168,TRACK,1147,22.786177667,120.269675000,30.00,12,0.58,1.501,0.734,-1.309,10294.002,348578.169,11805432.242,12,"status=TRACK samples=1147 drift=1.501m east=0.734m north=-1.309m avg=10294.002m rms=348578.169m max=11805432.242m lat=22.786177667 lon=120.269675000 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=12"
73.268,TRACK,1149,22.786177667,120.269675000,30.00,12,0.58,1.501,0.734,-1.309,10276.086,348274.661,11805432.242,19,"status=TRACK samples=1149 drift=1.501m east=0.734m north=-1.309m avg=10276.086m rms=348274.661m max=11805432.242m lat=22.786177667 lon=120.269675000 sat=12 hdop=0.58 alt=30.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=19"
73.359,TRACK,1151,22.786177667,120.269675000,29.90,12,0.58,1.501,0.734,-1.309,10258.233,347971.945,11805432.242,17,"status=TRACK samples=1151 drift=1.501m east=0.734m north=-1.309m avg=10258.233m rms=347971.945m max=11805432.242m lat=22.786177667 lon=120.269675000 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=17"
73.464,TRACK,1151,22.786177667,120.269675000,29.90,12,0.58,1.501,0.734,-1.309,10258.233,347971.945,11805432.242,117,"status=TRACK samples=1151 drift=1.501m east=0.734m north=-1.309m avg=10258.233m rms=347971.945m max=11805432.242m lat=22.786177667 lon=120.269675000 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=117"
73.560,TRACK,1153,22.786177667,120.269675000,29.90,12,0.58,1.501,0.734,-1.309,10240.441,347670.017,11805432.242,52,"status=TRACK samples=1153 drift=1.501m east=0.734m north=-1.309m avg=10240.441m rms=347670.017m max=11805432.242m lat=22.786177667 lon=120.269675000 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=52"
73.666,TRACK,1154,22.786177667,120.269674833,29.90,12,0.58,1.493,0.717,-1.309,10231.569,347519.348,11805432.242,25,"status=TRACK samples=1154 drift=1.493m east=0.717m north=-1.309m avg=10231.569m rms=347519.348m max=11805432.242m lat=22.786177667 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=25"
73.765,TRACK,1157,22.786177500,120.269674833,29.90,12,0.58,1.509,0.717,-1.328,10205.043,347068.512,11805432.242,20,"status=TRACK samples=1157 drift=1.509m east=0.717m north=-1.328m avg=10205.043m rms=347068.512m max=11805432.242m lat=22.786177500 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
73.860,TRACK,1159,22.786177500,120.269674833,29.90,12,0.58,1.509,0.717,-1.328,10187.436,346768.927,11805432.242,14,"status=TRACK samples=1159 drift=1.509m east=0.717m north=-1.328m avg=10187.436m rms=346768.927m max=11805432.242m lat=22.786177500 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=14"
73.969,TRACK,1161,22.786177500,120.269674833,29.90,12,0.58,1.509,0.717,-1.328,10169.889,346470.117,11805432.242,20,"status=TRACK samples=1161 drift=1.509m east=0.717m north=-1.328m avg=10169.889m rms=346470.117m max=11805432.242m lat=22.786177500 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
74.065,TRACK,1163,22.786177500,120.269674833,29.90,12,0.58,1.509,0.717,-1.328,10152.402,346172.078,11805432.242,27,"status=TRACK samples=1163 drift=1.509m east=0.717m north=-1.328m avg=10152.402m rms=346172.078m max=11805432.242m lat=22.786177500 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=27"
74.164,TRACK,1165,22.786177500,120.269674833,29.90,12,0.58,1.509,0.717,-1.328,10134.976,345874.807,11805432.242,1,"status=TRACK samples=1165 drift=1.509m east=0.717m north=-1.328m avg=10134.976m rms=345874.807m max=11805432.242m lat=22.786177500 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1"
74.271,TRACK,1167,22.786177500,120.269674833,29.90,12,0.58,1.509,0.717,-1.328,10117.609,345578.301,11805432.242,8,"status=TRACK samples=1167 drift=1.509m east=0.717m north=-1.328m avg=10117.609m rms=345578.301m max=11805432.242m lat=22.786177500 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=8"
74.368,TRACK,1169,22.786177333,120.269674833,29.90,12,0.58,1.526,0.717,-1.347,10100.302,345282.556,11805432.242,6,"status=TRACK samples=1169 drift=1.526m east=0.717m north=-1.347m avg=10100.302m rms=345282.556m max=11805432.242m lat=22.786177333 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
74.468,TRACK,1169,22.786177333,120.269674833,29.90,12,0.58,1.526,0.717,-1.347,10100.302,345282.556,11805432.242,106,"status=TRACK samples=1169 drift=1.526m east=0.717m north=-1.347m avg=10100.302m rms=345282.556m max=11805432.242m lat=22.786177333 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=106"
74.563,TRACK,1171,22.786177333,120.269674833,29.90,12,0.58,1.526,0.717,-1.347,10083.054,344987.568,11805432.242,62,"status=TRACK samples=1171 drift=1.526m east=0.717m north=-1.347m avg=10083.054m rms=344987.568m max=11805432.242m lat=22.786177333 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=62"
74.670,TRACK,1173,22.786177333,120.269674833,29.90,12,0.58,1.526,0.717,-1.347,10065.865,344693.336,11805432.242,6,"status=TRACK samples=1173 drift=1.526m east=0.717m north=-1.347m avg=10065.865m rms=344693.336m max=11805432.242m lat=22.786177333 lon=120.269674833 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
74.766,TRACK,1174,22.786177333,120.269674667,29.90,12,0.58,1.518,0.700,-1.347,10057.292,344546.501,11805432.242,28,"status=TRACK samples=1174 drift=1.518m east=0.700m north=-1.347m avg=10057.292m rms=344546.501m max=11805432.242m lat=22.786177333 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=28"
74.862,TRACK,1177,22.786177333,120.269674667,29.90,12,0.58,1.518,0.700,-1.347,10031.661,344107.122,11805432.242,6,"status=TRACK samples=1177 drift=1.518m east=0.700m north=-1.347m avg=10031.661m rms=344107.122m max=11805432.242m lat=22.786177333 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
74.968,TRACK,1179,22.786177167,120.269674667,29.90,12,0.58,1.534,0.700,-1.365,10014.647,343815.135,11805432.242,12,"status=TRACK samples=1179 drift=1.534m east=0.700m north=-1.365m avg=10014.647m rms=343815.135m max=11805432.242m lat=22.786177167 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=12"
75.067,TRACK,1181,22.786177167,120.269674667,29.90,12,0.58,1.534,0.700,-1.365,9997.690,343523.889,11805432.242,5,"status=TRACK samples=1181 drift=1.534m east=0.700m north=-1.365m avg=9997.690m rms=343523.889m max=11805432.242m lat=22.786177167 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=5"
75.165,TRACK,1183,22.786177167,120.269674667,29.90,12,0.58,1.534,0.700,-1.365,9980.790,343233.383,11805432.242,4,"status=TRACK samples=1183 drift=1.534m east=0.700m north=-1.365m avg=9980.790m rms=343233.383m max=11805432.242m lat=22.786177167 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=4"
75.264,TRACK,1185,22.786177167,120.269674667,29.90,12,0.58,1.534,0.700,-1.365,9963.947,342943.612,11805432.242,10,"status=TRACK samples=1185 drift=1.534m east=0.700m north=-1.365m avg=9963.947m rms=342943.612m max=11805432.242m lat=22.786177167 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=10"
75.362,TRACK,1186,22.786177000,120.269674667,29.90,12,0.58,1.551,0.700,-1.384,9955.547,342799.002,11805432.242,36,"status=TRACK samples=1186 drift=1.551m east=0.700m north=-1.384m avg=9955.547m rms=342799.002m max=11805432.242m lat=22.786177000 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=36"
75.461,TRACK,1186,22.786177000,120.269674667,29.90,12,0.58,1.551,0.700,-1.384,9955.547,342799.002,11805432.242,136,"status=TRACK samples=1186 drift=1.551m east=0.700m north=-1.384m avg=9955.547m rms=342799.002m max=11805432.242m lat=22.786177000 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=136"
75.568,TRACK,1186,22.786177000,120.269674667,29.90,12,0.58,1.551,0.700,-1.384,9955.547,342799.002,11805432.242,236,"status=TRACK samples=1186 drift=1.551m east=0.700m north=-1.384m avg=9955.547m rms=342799.002m max=11805432.242m lat=22.786177000 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=236"
75.666,TRACK,1186,22.786177000,120.269674667,29.90,12,0.58,1.551,0.700,-1.384,9955.547,342799.002,11805432.242,336,"status=TRACK samples=1186 drift=1.551m east=0.700m north=-1.384m avg=9955.547m rms=342799.002m max=11805432.242m lat=22.786177000 lon=120.269674667 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=336"
75.763,TRACK,1187,22.786177000,120.269674500,29.90,12,0.58,1.543,0.683,-1.384,9947.161,342654.574,11805432.242,24,"status=TRACK samples=1187 drift=1.543m east=0.683m north=-1.384m avg=9947.161m rms=342654.574m max=11805432.242m lat=22.786177000 lon=120.269674500 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=24"
75.870,TRACK,1189,22.786177000,120.269674500,29.90,12,0.58,1.543,0.683,-1.384,9930.432,342366.265,11805432.242,30,"status=TRACK samples=1189 drift=1.543m east=0.683m north=-1.384m avg=9930.432m rms=342366.265m max=11805432.242m lat=22.786177000 lon=120.269674500 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=30"
75.967,TRACK,1190,22.786176833,120.269674500,29.90,12,0.58,1.560,0.683,-1.402,9922.088,342222.384,11805432.242,36,"status=TRACK samples=1190 drift=1.560m east=0.683m north=-1.402m avg=9922.088m rms=342222.384m max=11805432.242m lat=22.786176833 lon=120.269674500 sat=12 hdop=0.58 alt=29.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=36"
76.066,TRACK,1192,22.786176833,120.269674500,29.80,12,0.60,1.560,0.683,-1.402,9905.443,341935.164,11805432.242,1,"status=TRACK samples=1192 drift=1.560m east=0.683m north=-1.402m avg=9905.443m rms=341935.164m max=11805432.242m lat=22.786176833 lon=120.269674500 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1"
76.165,TRACK,1193,22.786176833,120.269674500,29.80,12,0.60,1.560,0.683,-1.402,9897.142,341791.825,11805432.242,23,"status=TRACK samples=1193 drift=1.560m east=0.683m north=-1.402m avg=9897.142m rms=341791.825m max=11805432.242m lat=22.786176833 lon=120.269674500 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=23"
76.261,TRACK,1196,22.786176833,120.269674500,29.80,12,0.60,1.560,0.683,-1.402,9872.320,341362.887,11805432.242,1,"status=TRACK samples=1196 drift=1.560m east=0.683m north=-1.402m avg=9872.320m rms=341362.887m max=11805432.242m lat=22.786176833 lon=120.269674500 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1"
76.367,TRACK,1197,22.786176667,120.269674333,29.80,12,0.60,1.569,0.666,-1.421,9864.074,341220.266,11805432.242,27,"status=TRACK samples=1197 drift=1.569m east=0.666m north=-1.421m avg=9864.074m rms=341220.266m max=11805432.242m lat=22.786176667 lon=120.269674333 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=27"
76.463,TRACK,1199,22.786176667,120.269674333,29.80,12,0.60,1.569,0.666,-1.421,9847.622,340935.560,11805432.242,2,"status=TRACK samples=1199 drift=1.569m east=0.666m north=-1.421m avg=9847.622m rms=340935.560m max=11805432.242m lat=22.786176667 lon=120.269674333 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=2"
76.561,TRACK,1200,22.786176667,120.269674333,29.80,12,0.60,1.569,0.666,-1.421,9839.417,340793.474,11805432.242,74,"status=TRACK samples=1200 drift=1.569m east=0.666m north=-1.421m avg=9839.417m rms=340793.474m max=11805432.242m lat=22.786176667 lon=120.269674333 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=74"
76.666,TRACK,1201,22.786176667,120.269674333,29.80,12,0.60,1.569,0.666,-1.421,9831.226,340651.566,11805432.242,19,"status=TRACK samples=1201 drift=1.569m east=0.666m north=-1.421m avg=9831.226m rms=340651.566m max=11805432.242m lat=22.786176667 lon=120.269674333 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=19"
76.761,TRACK,1202,22.786176667,120.269674333,29.80,12,0.60,1.569,0.666,-1.421,9823.048,340509.834,11805432.242,86,"status=TRACK samples=1202 drift=1.569m east=0.666m north=-1.421m avg=9823.048m rms=340509.834m max=11805432.242m lat=22.786176667 lon=120.269674333 sat=12 hdop=0.60 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
76.860,TRACK,1204,22.786176500,120.269674333,29.80,12,0.58,1.586,0.666,-1.439,9806.733,340226.901,11805432.242,3,"status=TRACK samples=1204 drift=1.586m east=0.666m north=-1.439m avg=9806.733m rms=340226.901m max=11805432.242m lat=22.786176500 lon=120.269674333 sat=12 hdop=0.58 alt=29.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=3"
